0.30992863,0.5031873,0.37729692,0.35884202,0.4220584,0.22245759,0.2824672,0.42432538,0.29355565,0.43254095,0.41234183,0.4350397,0.32973668,0.7469121,0.35583982,0.46991676,0.25194898,0.1834327,0.2737044,0.247679
0.5547064,0.3145619,0.26006404,0.3773364,0.5031873,0.5468517,0.40414998,0.46577415,0.4532402,0.37893686,0.58378005,0.54527783,0.35258663,0.36185387,0.28744328,0.37156412
0.5547064,0.31826824,0.38642544,0.40028283,0.3156515,0.22787462,0.35777968
0.31371605,0.23481992,0.34380776,0.35777968,0.22557835,0.3872229,0.44148356,0.17917117,0.43620315,0.25815797,0.48282984,0.13777044,0.24548528,0.503979,0.47723877,0.2881969,0.29933828,0.28110176,0.2613258,0.26519182
0.4976472,0.4075959,0.49795648,0.3361183,0.4477024,0.5547064,0.38435075,0.28272045,0.2247122,0.33030358,0.25279707
0.5547064,0.4477024,0.58378005,0.48825717,0.29113683,0.49795648,0.5468517
0.4976472,0.45390734,0.5031873,0.50504214,0.51428896
0.44573912,0.34889317,0.48825717,0.3396278,0.32083005,0.47419843,0.5240317,0.41092974,0.50253874,0.51479065,0.3438303,0.34365806,0.40913296,0.3406044,0.3481134,0.40653345,0.27770975,0.35682577,0.35896963
0.31371605,0.29211608,0.26301685,0.53689146,0.45042703,0.53488785,0.44899136,0.3394574,0.53581774
0.25794452,0.34379786,0.5547064,0.31826824,0.2825576,0.4075959,0.49795648,0.5031873
0.44899136,0.35777968,0.35159963,0.35539892,0.5547064,0.34491354,0.37191308,0.49813864
0.44032127,0.49795648,0.37729692,0.35913855,0.4941613,0.37986633,0.3941274,0.19690573,0.5547064,0.39901504,0.58378005,0.5036327,0.37446856,0.45924947,0.60239124
0.32253164,0.34378007,0.45664245,0.5547064,0.3160932,0.47685397,0.510491,0.53689146,0.3481861,0.43128732,0.4052289,0.33614174,0.39372396,0.47304446,0.31916937,0.30403048,0.47035545,0.3694106,0.33993044,0.29596144,0.36415055,0.5232791
0.35777968,0.22787462,0.34904462,0.5547064,0.31826824,0.24664421,0.23855665,0.44032127,0.42829812,0.4976472,0.5468517,0.40704504,0.40336707,0.33646217,0.43411237,0.30732438,0.27020812,0.30983403,0.3560046
0.34085137,0.35684484,0.5547064,0.3015154,0.44086534,0.36752403,0.4861953,0.29972342,0.23988912,0.49585646,0.23596136,0.28672096,0.6284064,0.36697307,0.44032127,0.49795648,0.5468517,0.26081458,0.15913863,0.299817,0.51004595,0.5334912
0.4016568,0.5691755,0.29674968,0.43620315,0.45233485,0.33399996,0.43862313,0.4040816,0.25072613,0.31945416,0.35682577,0.20560409,0.30772597,0.41171873,0.56725335,0.49372336,0.5768772,0.4456,0.6284064
0.3827238,0.34379786,0.27933922,0.44573912,0.34889317,0.26123714,0.35777968,0.19341663,0.29442614,0.16065615,0.2208602,0.49619067,0.39740014,0.49813864
0.24914882,0.24956821,0.30827606,0.5468517,0.48332533,0.35682577,0.22306918,0.35777968,0.31221166,0.49997967,0.21761312,0.15574303,0.5547064,0.40432972,0.33030358,0.35022098
0.23995905,0.5547064,0.4477024,0.54527783,0.45396578,0.5691755,0.3285978,0.5468517,0.5031873,0.36697307,0.4459984,0.34642038,0.41180167
0.4976472,0.48076943,0.38341022,0.23855665,0.20590773,0.1779481,0.46584067,0.58378005,0.5036327,0.41486478,0.35914013,0.5547064,0.35407892,0.4066582,0.4178458,0.42490262,0.3658369,0.37935513,0.30827606,0.44233695,0.35777968,0.24698195
0.5547064,0.4429758,0.4075959,0.44032127,0.35682577,0.19246879,0.53689146,0.264989,0.4867201,0.38661316,0.4271639,0.3613714,0.3897372,0.19443506,0.28000838
0.42829812,0.29511684,0.27540493,0.5468517,0.2545813,0.53969073,0.25073114,0.43620315,0.34474596,0.35777968,0.28430867,0.43472397,0.37547678,0.3716748,0.23514572,0.5296076,0.38611093,0.23174366,0.5547064,0.36850137,0.4296826,0.6284064,0.2298378,0.30479202
0.5547064,0.30550227,0.32571125,0.35777968,0.36763382,0.47533348,0.49383458,0.43313983,0.5468517,0.28787848,0.4665896,0.19442506,0.54527783,0.4634207,0.48825717,0.39026082,0.53981435,0.35307354,0.40162548,0.5559844,0.3510769,0.39964902,0.4112298
0.3577676,0.5547064,0.39901504,0.47304446,0.37819606,0.35260484,0.31443477,0.53488785,0.43862313,0.4841457,0.5056821,0.4539967,0.39331916,0.5468517,0.45390734,0.53981435,0.35884202,0.46691495,0.3256919,0.500185,0.31859425,0.3682175,0.2829627,0.4013928,0.50974524
0.4477024,0.5547064,0.32943445,0.29972342,0.44601053,0.38296652,0.43620315,0.36185387,0.37815154,0.39525616,0.32588983,0.40700957,0.45539093,0.33007634,0.3166426,0.31174016,0.4075959,0.49795648,0.5031873,0.3773364,0.3894589,0.30020955,0.6284064,0.4066582
0.39643756,0.3116293,0.42908916,0.54256105,0.38089296,0.19959323,0.23855665,0.49795648,0.5468517,0.34808907,0.24453908
0.34474596,0.33347535,0.29128298,0.26389658,0.36700222,0.36763382,0.35757393,0.43620315,0.53689146,0.30085805,0.27717268,0.48332533,0.5031873,0.3718982,0.5308592,0.4955046,0.28116047,0.5342984,0.52196187,0.45231232,0.27177012,0.37642938,0.30519053,0.18354717,0.44171047
0.44899136,0.53859967,0.35539892,0.5547064,0.39986497,0.31020024,0.51479065,0.3638288,0.32283705,0.3276922,0.3324742,0.3759599,0.3457462,0.31661248,0.38348126
0.5547064,0.3647427,0.3324818,0.26766792,0.4475011,0.31551486,0.31561247,0.32314652,0.26548967,0.30709034,0.44721007,0.44179142,0.53488785
0.44573912,0.58378005,0.26766792,0.3612719,0.53981435,0.4976472,0.4075959,0.49795648,0.3074763,0.28021312,0.3200716,0.38873667,0.503979,0.53488785,0.44899136,0.2987175,0.44112408,0.42924318,0.41577038,0.5547064
0.5547064,0.30550227,0.43620315,0.4861953,0.24698195,0.3200716,0.20684381,0.1738024,0.38946927,0.21950795,0.33613268,0.46482298,0.3682175,0.14724872,0.2745168,0.27468258,0.5421371,0.36117017,0.2446433,0.3773364,0.44032127,0.49795648
0.44721007,0.44086942,0.3993744,0.3859303,0.34617403,0.34526896,0.38054898,0.34557694,0.26940227,0.31445113,0.27899107,0.5031873,0.44032127,0.4075959,0.38139573,0.30425924,0.4127703,0.3220287,0.25305155,0.26214117,0.5547064,0.23481992,0.33504364,0.3438305
0.5547064,0.30550227,0.43620315,0.4861953,0.39331916,0.28931925,0.3429526,0.39654732,0.38792726,0.3224382,0.5259725,0.41959345,0.38141254,0.568427
0.5547064,0.42976895,0.34434903,0.34520036,0.39963552,0.40283853,0.39909637,0.44233695,0.34504253,0.29329154,0.25216985,0.18621527,0.35309932,0.3098477,0.29004425,0.29776052,0.44112408,0.47161636,0.50172216
0.34378335,0.39806056,0.3958017,0.5547064
0.5547064,0.3698016,0.5259725,0.44573912,0.3437879,0.44899136,0.53752154,0.5468517,0.49795648
0.34379786,0.34904462,0.3156515,0.37815154,0.23776399,0.5259725,0.3698016,0.38435075,0.3773364,0.34686595,0.43620315,0.38893643,0.3176395,0.4075959,0.31125626,0.49177778,0.34189945
0.27933922,0.43620315,0.36185387,0.21624257
0.58378005,0.44573912,0.16700007,0.36385036,0.2247122,0.41234246,0.5547064,0.3268272,0.3946017,0.25181016,0.3515768,0.36762068,0.49585646,0.42006132,0.1719717,0.19748355
0.43035874,0.29494533,0.3247047,0.2238421,0.3684712,0.5109354,0.17219442,0.2294192,0.33530784,0.77937806,0.7026533,0.26912507,0.34064397,0.33933562,0.58378005,0.39372396,0.36953923
